k,summ
13118,7117
13123,4979
13125,2550
13126,13420
13135,17336
13139,8400
13142,7128
13154,3745
13179,13719
13182,3912
13189,6020
13193,17556
13194,2760
13198,1540
13201,9480
13203,1240
13225,7110
13227,4096
13229,2795
13235,2640
13237,5980
13248,4818
13253,3192
13257,3540
13266,6633
13268,8151
13269,14520
13270,4080
13271,4290
13277,4608
13278,6820
13279,8414
13282,18840
13288,5553
13292,4704
13297,3080
13306,5376
13309,8176
13313,4191
13323,1332
13326,2996
13328,17822
13331,4610
13336,6708
13347,7284
13349,7752
13350,2892
13351,1848
13375,9024
13378,8844
13379,5054
13388,6130
13393,17304
13394,6003
13404,8344
13406,2794
13415,9490
13418,3256
13420,8034
13421,1380
13426,6534
13432,12388
13433,7720
13437,8100
13440,2481
13444,2548
13445,6399
13446,5656
13448,3905
13455,2352
13457,3784
13459,3913
13461,5976
13465,5120
13466,2526
13468,4230
13469,3402
13474,6347
13475,2584
13478,6160
13487,4113
13492,2079
13504,3240
13507,1784
13508,3416
13509,7230
13512,3810
13515,4381
13516,3783
13527,10149
13542,5865
13545,19560
13547,3210
13554,6714
13562,4840
13573,4610
13577,1974
13589,3848
13590,4765
13593,5640
13603,3276
13607,6138
13610,27209
13611,835
13626,28392
13630,24800
13631,6183
13642,528
13644,3500
13655,16951
13659,1593
13669,7416
13674,4554
13675,2272
13684,1876
13697,25296
13698,4320
13701,5000
13703,5544
13704,23055
13706,6912
13713,5687
13718,3720
13728,2688
13732,8040
13733,3990
13736,2695
13737,5109
13752,6480
13757,6057
13760,5412
13762,4160
13766,4735
13768,720
13769,4968
13773,2238
13774,361
13776,2205
13783,4770
13788,7590
13796,2380
13801,5460
13802,1436
13804,8694
13806,10626
13813,2056
13815,2933
13816,4206
13817,6780
13825,2277
13832,17220
13852,10270
13862,30975
13863,5368
13865,4015
13868,5070
13883,5320
13885,6019
13892,6062
13897,6320
13899,2376
13901,3507
13903,3042
13909,6540
13913,3252
13925,6105
13926,4640
13930,10390
13932,6435
13938,25880
13939,1605
13945,3912
13951,6180
13953,965
13962,3912
13964,3843
13965,3948
13968,4795
13984,4024
13985,3888
14001,5904
14010,15200
14014,5244
14020,5096
14022,3222
14035,4824
14039,3789
14051,3663
14054,3800
14057,3375
14058,3264
14060,4504
14065,2300
14070,7084
14075,9348
14076,4050
14077,7728
14078,6305
14086,5330
14088,8690
14093,1536
14094,33960
14103,3825
14119,5250
14133,2984
14138,7035
14143,3861
14146,4180
14150,2412
14155,8895
14160,6318
14172,3160
14186,8145
14188,3938
14198,3776
14201,3824
14211,3448
14221,5224
14232,1884
14233,3500
14238,1640
14243,8904
14246,1440
14259,16398
14267,6320
14273,1629
14275,9384
14280,3336
14284,5184
14291,2292
14292,3030
14304,1812
14308,2384
14317,5208
14322,3894
14325,1590
14334,7280
14342,6342
14345,3650
14350,4140
14354,8415
14364,4575
14371,3650
14372,9306
14373,28720
14376,6923
14380,2865
14383,10164
14386,18975
14396,4320
14404,2754
14409,5940
14415,3096
14418,2616
14419,18396
14430,5564
14434,1392
14442,4032
14448,8640
14453,2471
14459,1561
14461,4536
14469,8657
14474,4984
14478,5117
14483,12402
14496,2172
14497,6516
14503,2316
14507,24908
14509,3730
14511,4886
14513,2681
14524,2043
14526,7480
14528,2403
14532,5140
14533,9324
14548,4257
14550,3564
14562,4302
14563,824
14568,4504
14574,3888
14577,3951
14584,7272
14588,2322
14591,2160
14592,5616
14594,5838
14597,1140
14600,29295
14602,4182
14619,4940
14625,2820
14638,6273
14641,5532
14642,7665
14643,3736
14645,18791
14646,6912
14649,7360
14652,9830
14653,3815
14661,4570
14665,6127
14668,2960
14673,5632
14689,5640
14693,19908
14694,4568
14696,16016
14697,8125
14701,5421
14707,4823
14709,4408
14722,2988
14729,5423
14743,10640
14748,1911
14757,4026
14758,9345
14773,2844
14774,5872
14779,5654
14795,1064
14800,9146
14805,3033
14809,7308
14810,5000
14815,8745
14827,8946
14829,5384
14836,24174
14852,11916
14855,22002
14856,7220
14859,7843
14864,2223
14870,4510
14871,3000
14886,4792
14889,3729
14890,6123
14894,2366
14903,6336
14913,3490
14915,8080
14917,1008
14921,2400
14924,6336
14930,3536
14939,12138
14941,3450
14952,63422
14954,8640
14956,2800
14963,4473
14984,2205
14988,3322
14998,6528
15003,13661
15005,4110
15006,19950
15007,3352
15014,2948
15022,2990
15023,3396
15025,5463
15030,6856
15032,9786
15033,4279
15038,5696
15048,4383
15050,5104
15055,4368
15062,5288
15070,3280
15073,1988
15074,6020
15081,1393
15088,1311
15090,5220
15093,3930
15095,5376
15133,6260
15137,4746
15147,2028
15149,9854
15153,3616
15157,2685
15164,2786
15166,2984
15167,1312
15168,13478
15174,5264
15175,5210
15179,7812
15180,7704
15184,5044
15185,3682
15200,5112
15208,5665
15212,9696
15217,7073
15227,3848
15234,7656
15237,4912
15242,2748
15254,8704
15256,5872
15263,5160
15264,3384
15288,5896
15289,9516
15293,9152
15298,3144
15305,1620
15311,3582
15314,11370
15315,5538
15323,5832
15326,4670
15330,3835
15338,5720
15343,2880
15347,8480
15358,6780
15362,4920
15363,3014
15367,11431
15368,12456
15376,4571
15378,3352
15394,1638
15397,3245
15398,5236
15400,5992
15408,4928
15410,2349
15430,2821
15439,3303
15444,2121
15449,3020
15450,2910
15455,2788
15463,4949
15468,3402
15477,4344
15483,6165
15495,3586
15497,16128
15512,6292
15513,5778
15514,5258
15515,2710
15524,12393
15528,2976
15532,4477
15536,6034
15537,31857
15542,5080
15550,5352
15567,3206
15574,4632
15580,2355
15582,3996
15587,5820
15604,3997
15609,3528
15616,5291
15623,8638
15633,2569
15638,5782
15639,4400
15644,8750
15647,7876
15652,2388
15653,3288
15654,3576
15656,10695
15658,15660
15661,3720
15666,7046
15667,2555
15671,4365
15675,6160
15694,1242
15697,7740
15700,4122
15703,1750
15706,6688
15708,4950
15712,3069
15717,5148
15718,5160
15733,6352
15740,2860
15741,3444
15746,4203
15756,2219
15757,22986
15760,2785
15770,2910
15777,2457
15781,4268
15782,6183
15784,5258
15788,5912
15801,3896
15815,3704
15816,2090
15817,15824
15823,1430
15825,2802
15834,7956
15837,1032
15844,7704
15849,5033
15859,1846
15881,4480
15887,5229
15889,2853
15894,2847
15901,3552
15911,10384
15919,5148
15932,3874
15938,5481
15942,1540
15944,8772
15945,6288
15948,1400
15949,11550
15950,5391
15964,2702
15967,4914
15972,4230
15974,1790
15982,23072
15983,18460
15984,6144
15989,2640
15992,5589
16003,5488
16010,7296
16013,4599
16014,18459
16018,2611
16021,5874
16024,6192
16031,4959
16033,5138
16039,5985
16042,8616
16048,12206
16053,3120
16054,6648
16059,3505
16060,4440
16067,3546
16083,9856
16100,2155
16110,3101
16123,5648
16128,3640
16130,4953
16141,4671
16148,4518
16155,8888
16156,6852
16158,7200
16170,10368
16178,1584
16182,4240
16183,7932
16184,1656
16186,404
16188,6130
16191,2754
16192,4014
16201,3080
16204,2008
16210,6720
16211,19764
16220,8036
16228,4134
16234,4640
16235,25828
16241,4347
16242,3416
16247,3346
16252,3240
16258,3066
16259,15603
16269,1592
16285,7073
16287,4950
16289,22928
16296,9560
16299,1768
16302,9180
16305,4774
16307,6058
16308,34176
16310,7185
16311,2880
16317,7950
16326,2592
16328,3088
16329,4470
16332,7657
16335,2121
16337,3707
16352,3012
16355,6440
16376,3597
16380,2754
16384,4923
16389,2615
16398,16290
16411,4719
16415,1407
16423,5093
16426,4818
16429,4203
16431,23667
16432,11250
16442,4810
16446,4212
16447,8100
16448,1572
16462,13120
16468,5090
16474,1398
16481,3542
16482,7513
16489,18228
16497,11880
16507,4930
16516,5148
16521,2384
16543,4617
16545,2096
16555,5856
16557,7774
16558,3395
16562,1776
16564,3984
16566,14259
16568,5876
16569,7815
16591,15742
16592,6660
16603,2915
16606,8000
16620,4251
16622,3330
16625,4807
16632,8481
16639,11578
16643,6315
16644,1696
16645,3860
16647,4185
16649,2779
16651,3462
16667,2686
16677,2133
16678,688
16681,4048
16693,3171
16721,4235
16732,6924
16733,28872
16735,5859
16737,5868
16742,5568
16747,2625
16748,8172
16760,4323
16780,4041
16782,3816
16785,5520
16786,5553
16792,6036
16793,5484
16810,5225
16813,5076
16815,1456
16817,5104
16824,4459
16825,3318
16831,3951
16842,14032
16846,4910
16847,6424
16850,2136
16855,7101
16859,5896
16871,5856
16873,16813
16880,6888
16882,6526
16888,2700
16892,4070
16901,4184
16908,3020
16912,4430
16913,3408
16920,4380
16927,6444
16929,7095
16931,6270
16933,4781
16935,4149
16936,1690
16939,1632
16943,5922
16955,22764
16956,4284
16960,6216
16961,9624
16967,4910
16970,7550
16982,5206
16985,10160
16998,6180
17003,7350
17004,5520
17009,12142
17014,17190
17015,9170
17022,2443
17027,5912
17035,5000
17044,1950
17047,4598
17052,4576
17053,4802
17056,2508
17062,5382
17068,9048
17073,7128
17074,6812
17077,19770
17079,4869
17082,5994
17087,6688
17089,6160
17090,3553
17098,3350
17100,2415
17106,6399
17110,1875
17120,4810
17129,14250
17133,6240
17150,4466
17157,2331
17165,3930
17168,7500
17173,1872
17179,4696
17187,8625
17193,5660
17196,6240
17199,10548
17221,4797
17224,4464
17225,4950
17227,14079
17236,5337
17249,1580
17250,14300
17252,5786
17253,4610
17268,2874
17277,7040
17279,2590
17289,1794
17290,4212
17299,3640
17302,4011
17314,3031
17316,7623
17320,13130
17334,5632
17345,2200
17349,4064
17354,5304
17360,9027
17366,6432
17375,1467
17381,4375
17382,4674
17383,2135
17385,3726
17400,2716
17402,25042
17404,4069
17409,7238
17410,2616
17426,7665
17435,2040
17436,2685
17438,8814
17439,9243
17442,4560
17446,2652
17455,31000
17459,2541
17463,9590
17464,4025
17467,2754
17470,4401
17480,4301
17486,4109
17504,1440
17505,6160
17507,4470
17521,3224
17523,3806
17543,8752
17565,3264
17567,5410
17578,6617
17581,10285
17589,20843
17596,4246
17598,3700
17608,2862
17614,5004
17621,3159
17622,3990
17624,1710
17625,7398
17626,5568
17633,6330
17652,5872
17655,5526
17658,4764
17660,16800
17671,4509
17677,9024
17681,7392
17682,4046
17684,25080
17688,7024
17693,2758
17696,2862
17700,3240
17703,1816
17706,5168
17708,10395
17713,2790
17716,4354
17720,4504
17725,6136
17738,11484
17744,3710
17745,4640
17747,4976
17750,6747
17760,5603
17768,4970
17769,3773
17773,16740
17784,4914
17785,4476
17786,3807
17789,3936
17795,5880
17801,4942
17804,3816
17823,16768
17826,9324
17856,9979
17863,23254
17864,4953
17865,5856
17868,1855
17877,9515
17888,3852
17901,3030
17903,2674
17912,9096
17919,1596
17925,3400
17926,6084
17932,4977
17939,4510
17947,15498
17949,7872
17954,8246
17959,1820
17960,3591
17965,3591
17967,3941
17969,8096
17978,4620
17983,1390
17985,6480
17991,15752
17992,7416
17993,21252
17995,2268
17997,6940
17999,8242
18001,14028
18004,3241
18010,6237
18016,6492
18021,1624
18025,14550
18026,4740
18039,2700
18041,8952
18042,6048
18043,20621
18048,3890
18049,6468
18051,23706
18059,5540
18077,4970
18081,16296
18082,7942
18083,5460
18091,7888
18094,6195
18100,3328
18106,4856
18134,900
18140,3718
18141,20900
18145,5472
18153,3015
18155,5520
18157,3435
18159,8880
18163,6561
18169,18690
18171,2776
18178,3210
18190,6930
18191,12240
18210,4908
18216,6864
18222,8456
18223,7450
18225,4310
18226,4408
18228,4818
18229,5629
18230,11956
18236,3165
18245,4720
18250,5529
18268,6344
18270,4240
18280,6360
18286,6424
18317,2898
18320,6912
18335,5085
18340,5508
18347,2856
18357,1524
18360,8090
18361,1695
18364,3610
18365,3252
18366,4864
18371,6253
18372,20083
18373,3520
18383,2424
18385,5700
18392,4460
18394,10134
18397,8034
18400,7870
18401,7461
18405,4032
18406,8134
18419,7922
18426,4664
18436,3592
18458,5480
18459,7011
18461,2541
18463,5330
18464,11200
18473,4524
18475,10556
18476,6916
18477,19280
18479,4800
18490,3809
18491,4284
18494,1311
18501,5552
18503,9520
18513,4088
18517,5319
18521,3816
18528,6666
18529,2135
18537,6587
18541,1260
18545,10270
18547,8412
18552,7248
18553,3564
18558,2376
18559,6080
18560,5369
18568,33192
18574,11304
18576,5700
18578,8228
18594,1900
18598,19929
18604,9779
18606,12460
18607,14574
18608,5880
18613,6154
18617,3789
18620,6468
18631,4944
18634,21840
18636,6372
18637,2480
18638,3848
18640,3616
18643,5784
18646,6776
18665,3960
18676,3680
18677,4680
18679,6120
18680,6460
18689,4010
18704,5148
18707,3808
18725,3487
18728,8442
18730,9873
18733,27255
18734,4920
18735,1917
18753,3465
18754,3546
18765,2940
18768,4026
18770,3927
18772,4186
18774,8512
18779,2245
18781,8265
18782,6786
18799,8175
18812,2086
18814,5172
18828,8151
18829,2877
18837,2130
18839,8489
18841,10752
18846,33264
18849,2160
18850,5535
18853,3262
18869,3663
18871,3636
18874,2872
18881,32300
18884,6010
18885,10908
18890,5310
18891,2079
18904,4509
18910,5100
18911,12672
18924,3664
18931,3927
18932,17550
18934,3042
18939,14212
18944,7120
18955,2070
18965,3930
18967,10440
18968,2448
18971,4600
18989,8960
18995,4095
18997,3492
19007,5580
19016,7616
19022,3696
19031,3344
19057,2350
19059,6426
19064,1930
19067,2112
19069,26580
19071,25982
19085,5470
19088,2905
19091,55651
19094,3224
19096,1620
19098,5850
19107,1460
19109,5176
19114,5820
19126,10416
19132,3339
19134,2996
19141,6610
19145,3085
19151,4140
19152,2750
19157,2540
19163,5760
19171,5283
19173,7964
19177,3036
19185,2569
19186,5148
19190,22220
19198,6976
19201,3912
19225,4581
19230,2484
19244,7709
19247,5840
19248,3808
19251,3773
19257,9472
19258,7304
19265,10329
19278,9300
19279,2232
19293,9576
19296,3563
19298,5070
19312,4530
19314,6273
19319,6174
19323,5283
19326,2676
19333,6426
19336,5655
19337,4521
19346,21359
19356,5830
19361,9888
19362,4961
19367,2646
19368,4524
19369,6444
19376,8393
19378,15120
19383,2772
19386,6171
19399,2470
19402,6864
19411,17028
19414,2497
19417,6528
19418,3088
19423,2076
19426,7524
19437,4280
19442,24073
19446,2024
19453,27488
19468,6084
19486,30936
19488,11484
19493,4557
19497,10043
19506,2670
19522,3300
19525,3720
19533,3690
19542,6570
19579,6645
19582,63140
19584,2900
19591,2816
19592,21588
19597,5090
19599,2408
19611,2509
19614,2940
19623,4230
19631,2826
19640,19764
19642,3245
19644,5670
19657,3440
19661,2750
19673,8944
19678,1932
19703,2742
19711,5064
19715,1953
19724,3600
19740,2835
19742,4820
19743,4070
19755,2709
19760,5750
19764,6450
19778,6360
19787,6544
19788,6477
19794,3573
19797,3120
19800,1252
19805,11168
19812,35880
19814,7504
19816,4816
19817,3972
19833,2880
19839,16440
19841,6630
19842,6160
19844,5440
19846,4820
19851,7700
19852,1680
19856,22128
19857,3460
19860,2148
19863,5700
19865,14223
19872,5172
19874,6396
19875,4740
19879,2583
19881,4308
19882,7975
19886,2550
19894,7112
19895,6360
19911,10738
19926,4613
19927,3630
19936,2245
19950,2610
19954,12298
19967,8632
19973,4342
19985,4464
19989,3216
19997,4998
20002,2718
20010,6192
20011,4824
20012,22954
20019,3790
20020,5390
20021,990
20035,7308
20039,4537
20046,21879
20050,945
20071,8512
20072,7837
20077,6255
20088,2814
20089,3312
20100,7070
20104,6528
20115,4818
20122,1772
20125,4200
20129,3744
20133,768
20141,1710
20152,8708
20155,6489
20171,4488
20175,4959
20186,3519
20188,38650
20192,3240
20201,2500
20204,2497
20209,5621
20211,7650
20212,10923
20215,5174
20216,15709
20218,6748
20226,2880
20232,2904
20233,5850
20237,4572
20245,6957
20246,7656
20254,3560
20258,3510
20260,1896
20262,3320
20263,6435
20267,1930
20271,12432
20277,3260
20279,4599
20283,5047
20284,2330
20301,6336
20305,3126
20318,3285
20319,3486
20322,1056
20324,1920
20326,7943
20331,4296
20354,6228
20358,5100
20366,12806
20377,5753
20383,5760
20384,6479
20387,3801
20393,4565
20395,5340
20398,5076
20399,6259
20404,5040
20410,8970
20412,3936
20415,21233
20416,3360
20422,2070
20428,8030
20430,3556
20432,2848
20436,6804
20437,6120
20445,5886
20446,4824
20453,4576
20459,3512
20467,6556
20469,9240
20476,4734
20477,12240
20479,8129
20480,4581
20483,5700
20486,2664
20496,454
20499,5731
20500,8099
20509,2938
20516,3456
20531,6140
20536,22113
20549,5264
20552,3624
20560,6759
20565,4230
20599,5290
20609,3360
20613,4932
20616,5257
20619,3084
20628,1716
20633,5490
20641,12720
20657,8143
20668,5885
20673,5740
20674,6118
20675,9632
20684,26691
20686,1746
20693,5324
20694,7126
20707,1924
20708,3300
20711,5748
20714,2548
20721,2154
20723,6960
20735,2440
20736,1210
20742,14789
20744,16764
20758,5580
20759,2562
20763,4103
20778,9812
20781,7670
20782,8256
20788,7308
20794,20950
20796,3300
20801,12495
20809,1932
20815,9478
20820,12150
20824,3140
20829,2996
20837,18384
20841,4151
20847,1989
20852,4750
20862,3751
20863,3510
20874,5960
20878,3304
20887,6611
20898,7648
20909,3612
20914,4520
20925,1865
20930,7920
20942,4248
20947,6480
20949,7740
20951,7183
20954,1820
20958,6490
20967,6138
20973,2088
20974,4356
20975,3792
20978,4785
20983,560
20992,5712
21006,4090
21013,3305
21030,7392
21035,3724
21039,3388
21042,3798
21045,2538
21053,9516
21059,5538
21071,7249
21072,38052
21077,8217
21087,2737
21099,6336
21100,10388
21113,5544
21115,1995
21124,2997
21141,8284
21145,6669
21146,5150
21150,4564
21151,4550
21154,34000
21157,3521
21161,6457
21164,3038
21170,888
21174,6912
21181,6156
21187,23075
21191,16218
21197,3612
21208,2784
21211,2770
21213,3684
21215,4719
21222,1855
21255,1820
21275,1630
21281,6846
21283,16380
21289,2892
21290,2607
21292,5283
21294,47296
21301,8274
21313,2816
21326,3228
21327,4452
21329,4340
21331,20493
21339,4520
21342,4728
21343,1824
21347,8607
21348,8115
21355,9348
21360,672
21368,14850
21376,7552
21379,2250
21381,1960
21386,3580
21388,1068
21393,12546
21394,5520
21400,6034
21406,3498
21407,5589
21413,3564
21417,7893
21418,2990
21427,3300
21428,3336
21429,7436
21434,2898
21435,5264
21442,3696
21443,10432
21445,3630
21451,2889
21453,4693
21454,1652
21463,5355
21471,11494
21481,3647
21482,2043
21483,5576
21487,3984
21489,3186
21492,5740
21493,9273
21494,5360
21500,4740
21510,1716
21525,1200
21530,1820
21538,5698
21543,3340
21547,2807
21550,7462
21563,30672
21567,3072
21573,2272
21576,3090
21577,10621
21585,3563
21594,3592
21603,17997
21607,4056
21612,3330
21615,3839
21624,19836
21626,4711
21629,5115
21630,2884
21647,6129
21659,6288
21666,8073
21667,5247
21680,5346
21681,10205
21685,5356
21688,9680
21692,4800
21700,3830
21703,2673
21709,8261
21710,6369
21733,3934
21741,3392
21749,5250
21751,5973
21752,6832
21758,7975
21770,2940
21775,3120
21783,5252
21787,7364
21790,6183
21791,6288
21800,18285
21804,1925
21810,407
21813,7241
21823,3828
21824,8368
21843,3280
21852,11488
21856,15057
21859,9615
21860,1771
21861,9564
21865,6182
21873,8592
21875,5040
21879,7650
21882,2752
21884,4044
21893,4086
21904,6168
21907,4864
21908,6832
21917,2208
21919,5352
21926,3768
21938,2716
21940,3808
21955,2995
21956,2408
21957,12623
21959,2745
21966,3042
21970,4752
21973,3695
21976,3432
21979,4488
21980,3080
21981,6435
21982,16425
21987,8496
21997,3160
21998,3136
22004,3960
22005,4708
22006,6588
22012,3606
22017,3220
22019,2985
22020,3265
22026,2723
22032,7000
22035,5020
22038,22407
22042,3972
22043,4072
22050,2563
22053,26784
22062,4210
22064,5710
22066,31648
22067,5192
22070,3640
22071,3164
22075,7980
22077,17848
22082,3400
22101,7560
22122,3426
22136,12752
22141,3113
22142,5696
22143,2440
22150,7425
22154,16544
22157,5401
22159,2880
22160,4950
22166,4530
22175,3150
22183,4761
22195,8487
22197,1270
22205,3600
22207,8110
22216,3126
22217,19257
22218,3400
22219,1616
22228,1356
22229,25347
22234,19600
22240,7929
22243,5900
22247,8388
22259,10439
22260,9392
22261,6921
22285,4419
22286,4824
22291,6000
22298,10864
22302,11172
22305,5950
22306,8310
22320,3951
22323,7272
22327,6677
22336,4849
22339,1410
22358,6214
22360,6402
22362,8388
22367,39048
22369,5742
22372,5373
22381,3816
22385,45760
22392,5357
22393,3020
22395,4771
22418,5120
22421,9845
22423,2930
22435,27222
22439,11120
22442,6080
22448,1216
22455,3006
22456,960
22458,7040
22462,7930
22464,3192
22467,6734
22470,5580
22478,6580
22479,7160
22481,3297
22489,3395
22490,14580
22492,4686
22501,6464
22502,5247
22521,5148
22523,3768
22526,4774
22539,3031
22542,2457
22544,9840
22548,5256
22559,8313
22560,22680
22564,5632
22568,4589
22569,4452
22571,3528
22575,3354
22578,8645
22581,7328
22585,4760
22588,2961
22604,4674
22608,4160
22611,28443
22613,5810
22622,4303
22630,3223
22636,15980
22637,2563
22641,2586
22650,4160
22652,5660
22654,24612
22665,5320
22666,2376
22669,1749
22673,3744
22674,4683
22678,2656
22685,6840
22687,4260
22689,3700
22693,2597
22696,11100
22698,4725
22722,7080
22723,11040
22731,7848
22738,12616
22740,2160
22742,6589
22747,3438
22751,5555
22752,3144
22756,6456
22765,26100
22767,6721
22787,5004
22788,7657
22789,6600
22797,2370
22801,5500
22802,1704
22805,2748
22811,3252
22816,6777
22823,11850
22824,8550
22825,8272
22835,3321
22839,2160
22847,7968
22854,8280
22855,4080
22858,2320
22860,20378
22872,4624
22879,4676
22892,1960
22895,7263
22897,4298
22910,5058
22916,7021
22921,13440
22927,10440
22931,7680
22941,7164
22945,15840
22955,2280
22958,13560
22961,8910
22965,7469
22966,9526
22983,23345
22984,1820
22988,29336
22992,3575
22993,1245
23000,5480
23002,4602
23005,2980
23014,5786
23020,2094
23030,6144
23037,3672
23044,4018
23047,4515
23053,5859
23054,3410
23061,4895
23077,2750
23079,7696
23088,3179
23091,3597
23097,3576
23102,7683
23105,4008
23115,4365
23116,15532
23120,3576
23124,3664
23126,2960
23127,6350
23129,4144
23131,9486
23135,2898
23136,4056
23140,11570
23153,8226
23154,14248
23156,4644
23163,6039
23180,4232
23191,4972
23201,11060
23209,4960
23218,2940
23223,3535
23228,2266
