k,summ
12990,6615
12996,9975
12997,4382
13000,7095
13001,4720
13008,4940
13010,5733
13013,3152
13028,8768
13031,1910
13037,2810
13039,12704
13040,6183
13041,8336
13051,3976
13054,3140
13055,4176
13057,9060
13061,18069
13062,1125
13064,4264
13073,2380
13081,6200
13086,6809
13103,4420
13105,5540
13108,4304
13111,6300
13125,6230
13126,4311
13128,28834
13132,7584
13140,4170
13147,4901
13158,4824
13164,3530
13168,3280
13170,2280
13171,6220
13176,6370
13192,2448
13202,3556
13208,3031
13210,12104
13214,4203
13221,3913
13223,2336
13225,6084
13226,2358
13232,4354
13241,4589
13242,4420
13244,5418
13261,12558
13265,8850
13267,8775
13282,11085
13285,3190
13291,2870
13295,9321
13296,4670
13315,5280
13322,8580
13323,5668
13325,2365
13326,8177
13329,2870
13332,4662
13339,9338
13345,5126
13351,3081
13352,1148
13362,5385
13363,13946
13369,2088
13374,4520
13377,3216
13379,3312
13389,3810
13390,6699
13396,4310
13397,5592
13401,8604
13410,5486
13411,5760
13413,4136
13421,5137
13431,5900
13435,3438
13441,3048
13444,8892
13446,7449
13449,5728
13450,4500
13463,7332
13468,3536
13475,4543
13478,1536
13487,15496
13489,5870
13490,3496
13497,2718
13503,17248
13506,6920
13507,4264
13510,3272
13528,1827
13533,1710
13551,5551
13554,1855
13558,11580
13563,4968
13568,1791
13569,2532
13576,5152
13579,5058
13586,3632
13589,7420
13590,2233
13594,42949
13596,4820
13605,3365
13610,2492
13611,3344
13612,22533
13618,2065
13627,5759
13638,19856
13643,5005
13646,5720
13664,3318
13667,5750
13670,12390
13675,7416
13681,7224
13683,6006
13684,9196
13685,4056
13688,4104
13691,26376
13692,5360
13703,2891
13705,5174
13707,34716
13714,3215
13721,5445
13722,2440
13729,2856
13737,3952
13740,908
13741,10736
13744,5886
13745,2688
13748,2590
13757,3546
13759,14624
13762,4572
13765,8932
13766,6314
13778,2220
13781,3210
13785,22800
13788,3038
13792,6576
13795,6084
13811,5048
13814,6600
13818,7126
13821,3258
13825,11184
13836,10596
13839,3405
13842,2706
13845,6930
13849,4081
13853,9300
13854,10920
13855,17985
13857,4902
13862,4275
13863,6656
13869,3933
13871,6790
13876,12765
13877,5823
13887,2795
13892,3426
13903,4192
13905,4884
13920,1800
13939,5148
13941,2240
13947,3024
13956,234
13957,8626
13969,1463
13975,31104
13976,4104
13981,6058
13982,3664
13983,7308
13985,5856
13989,2585
13990,3437
14001,3240
14005,7362
14012,18512
14022,5390
14028,5239
14031,3066
14032,5136
14033,4763
14035,5968
14037,1837
14043,7440
14044,4350
14050,2387
14053,7750
14054,3978
14055,6090
14059,85248
14060,3234
14062,3400
14066,7748
14073,5538
14085,6919
14094,22902
14096,5394
14110,7085
14112,3440
14113,7776
14117,3861
14121,4320
14122,5652
14129,11076
14130,3486
14135,1505
14140,2034
14148,6877
14152,7965
14156,9960
14162,4200
14167,2816
14172,4272
14179,8019
14181,1295
14187,39564
14201,5888
14204,2970
14220,5376
14225,4548
14233,2988
14239,2688
14240,6342
14242,6610
14243,4312
14244,3640
14258,2896
14266,4760
14268,126
14278,6580
14281,8206
14293,10894
14298,4920
14300,4950
14306,4615
14311,5870
14319,6200
14335,6227
14343,9816
14346,1836
14350,6013
14351,4972
14353,960
14356,13728
14365,5346
14368,4024
14372,4272
14376,4884
14379,11561
14384,4550
14389,4140
14395,3355
14401,3987
14416,5299
14421,1971
14423,3216
14425,1868
14433,4590
14444,5306
14446,3933
14452,1468
14456,6391
14457,5040
14468,5660
14469,7524
14489,1722
14491,2416
14492,7236
14497,6010
14500,8199
14504,5784
14505,3370
14506,6216
14509,6424
14510,4599
14515,5044
14520,13152
14522,7427
14523,3195
14533,1620
14549,13335
14563,8736
14566,2772
14568,6440
14579,6327
14583,3708
14592,5040
14596,3500
14606,3887
14624,3330
14633,5124
14639,12672
14663,2471
14664,5710
14667,5016
14669,27322
14679,6076
14681,15045
14684,5630
14686,5665
14688,6264
14691,6138
14699,2215
14722,3472
14729,2716
14732,6666
14735,1320
14741,20860
14743,7152
14746,3395
14752,6489
14755,2190
14761,14385
14766,3492
14767,5175
14774,4836
14780,4590
14782,5850
14784,2766
14790,5215
14792,2149
14795,4592
14800,3640
14811,2388
14814,812
14828,6045
14833,6475
14836,5704
14840,6876
14845,9525
14863,2871
14868,4374
14879,5650
14882,7475
14884,5964
14887,6032
14888,6780
14892,2200
14894,5600
14899,7154
14900,17640
14902,1348
14903,1674
14908,5040
14909,5841
14910,6409
14911,7560
14918,25944
14919,6150
14936,1071
14943,4122
14956,864
14961,10769
14977,5170
14992,5157
14994,6651
14998,6842
15003,4557
15006,15770
15012,8052
15016,22609
15020,3806
15026,6264
15028,33072
15029,3600
15037,5700
15047,1365
15053,7910
15054,3860
15064,5440
15065,4167
15068,3328
15072,4185
15088,3537
15090,6061
15098,6288
15101,12300
15119,6732
15127,3114
15131,17748
15132,1105
15158,6282
15163,6985
15164,2394
15167,1818
15169,24925
15172,3168
15181,6370
15188,3024
15190,3120
15191,4023
15193,6240
15209,6048
15217,2550
15229,27480
15230,76405
15240,22640
15241,6420
15258,3091
15264,15760
15265,4860
15288,6336
15289,2802
15294,5000
15296,4184
15305,3699
15307,2094
15313,3960
15318,4528
15324,5467
15326,3228
15333,1050
15335,3324
15338,3168
15351,10455
15358,3354
15359,4860
15364,2874
15366,3304
15368,4907
15369,13536
15374,6270
15388,40200
15401,3228
15402,4329
15403,5621
15404,3630
15416,6012
15421,7404
15433,6150
15434,3700
15435,7205
15439,998
15442,5720
15444,3470
15450,7713
15452,22496
15460,5364
15471,4284
15472,6470
15477,7440
15488,14320
15491,10044
15505,1548
15509,11578
15512,3177
15518,4365
15526,2471
15531,9576
15532,25280
15535,3752
15537,949
15541,5148
15542,8916
15544,4131
15545,2935
15569,10256
15572,3690
15574,18512
15580,2580
15587,1539
15588,7423
15596,5184
15605,5742
15623,10912
15634,10023
15641,1748
15648,6958
15660,6545
15662,4320
15671,12600
15683,2928
15686,8590
15701,5715
15707,2778
15718,5440
15725,4642
15729,5109
15732,7260
15737,2548
15738,3094
15741,4960
15746,2515
15751,6230
15754,8987
15767,2844
15768,3100
15781,2680
15782,8063
15784,8957
15785,7488
15787,6953
15792,5379
15794,22784
15812,4487
15815,6720
15818,5061
15825,5564
15865,14607
15870,3825
15871,3028
15876,4390
15883,4840
15893,1968
15899,6132
15905,5152
15907,4257
15914,7348
15917,5304
15918,21996
15922,5346
15942,3374
15946,7545
15971,4609
15976,2864
15984,3000
15986,8280
15989,19193
16011,5880
16015,3573
16019,21312
16027,4392
16033,7254
16043,4734
16059,1757
16061,2926
16064,5999
16075,28632
16087,1720
16090,2950
16099,4752
16106,9918
16108,3500
16112,3432
16114,2992
16115,9384
16130,3120
16132,1748
16144,3894
16147,6422
16152,4010
16156,3328
16161,4653
16168,5109
16178,2200
16179,2568
16180,2541
16181,6900
16183,4983
16189,2034
16195,4060
16204,2219
16225,2730
16226,6420
16227,4165
16230,6258
16231,2359
16236,3756
16237,4620
16241,4788
16246,2664
16247,7128
16250,5824
16255,6100
16270,18711
16272,8554
16273,4464
16278,6138
16287,4676
16293,5170
16297,13335
16301,5320
16305,24066
16311,6576
16320,5464
16324,2180
16337,14184
16339,7704
16341,12690
16347,3984
16370,7308
16371,3240
16373,4912
16377,4690
16378,2241
16381,3336
16393,3200
16400,1600
16404,19860
16416,7632
16423,5516
16424,4112
16432,19677
16438,5152
16439,19332
16466,5170
16473,6630
16474,3735
16480,1128
16481,4472
16487,9936
16489,20025
16494,10832
16495,3429
16503,8868
16512,10695
16514,2728
16516,25908
16529,16859
16537,4164
16546,20570
16549,2304
16550,6958
16560,4444
16561,9960
16569,7826
16570,5490
16577,12036
16585,2716
16590,8700
16602,5789
16617,5460
16618,2877
16621,4473
16624,5625
16625,8320
16627,3987
16629,2215
16631,9552
16652,6636
16662,4185
16667,19866
16672,7150
16673,18676
16674,5616
16680,3528
16681,15102
16682,27289
16685,5593
16689,6740
16699,4980
16705,37091
16706,7200
16710,3265
16714,7070
16717,34450
16732,8217
16739,6838
16743,3771
16748,9048
16751,3736
16752,2860
16757,16794
16758,5790
16764,4865
16766,7530
16769,4581
16774,5679
16782,6048
16791,5140
16793,6710
16799,2880
16810,7412
16815,6318
16829,6968
16832,1480
16843,3352
16845,4424
16847,3087
16848,6360
16862,14832
16865,3325
16869,6230
16875,28350
16876,4610
16883,2653
16884,4641
16887,4025
16889,5916
16895,4970
16898,2872
16901,2961
16914,3500
16918,5760
16923,5930
16925,3692
16929,5632
16939,4697
16941,5121
16949,3808
16951,6970
16965,4788
16969,3288
16970,6578
16975,2799
16976,7170
16991,9225
17000,4983
17013,23040
17033,2088
17035,1820
17039,5088
17052,22896
17056,7854
17057,5535
17061,4696
17063,5856
17072,4829
17076,2840
17078,6474
17081,5990
17089,8565
17107,6747
17109,5670
17110,6552
17124,1939
17125,7120
17130,8544
17134,3354
17138,5728
17144,7448
17181,3927
17185,5552
17188,1575
17201,2940
17202,1533
17221,14784
17222,7536
17226,3168
17228,2480
17230,6916
17232,4788
17242,5369
17254,6279
17255,4880
17256,3600
17260,9557
17262,15028
17264,5698
17268,8099
17273,1408
17289,3633
17290,8074
17291,3263
17296,3306
17314,13392
17318,3438
17327,24030
17330,4856
17331,6960
17338,6496
17340,2890
17342,4077
17359,19072
17361,2429
17364,22667
17373,6530
17376,4104
17379,4920
17380,4184
17384,4590
17385,10192
17401,22848
17403,6851
17404,2332
17407,20916
17412,13294
17415,6464
17425,2592
17439,12240
17446,2544
17463,3288
17465,9945
17467,5505
17475,3150
17476,2330
17478,2860
17480,17208
17486,4718
17492,3822
17500,8535
17508,2370
17516,1580
17523,3136
17525,1006
17527,2445
17536,8310
17543,5824
17544,5010
17545,4676
17559,6060
17564,4147
17566,8358
17575,7776
17578,2682
17579,6314
17580,7008
17593,1584
17595,4928
17601,5040
17603,7248
17607,6552
17614,3880
17630,5992
17633,3840
17638,6468
17640,2555
17641,4122
17642,6160
17653,3753
17654,5685
17667,9765
17672,6440
17673,4697
17676,3010
17685,2900
17690,6888
17694,8124
17696,1575
17698,4050
17710,5170
17717,8388
17734,2880
17747,3780
17750,3783
17768,6360
17770,2952
17781,5863
17784,30020
17793,9504
17799,1736
17800,5300
17801,14469
17806,3668
17807,9880
17811,5992
17812,6790
17825,4320
17835,6608
17840,2112
17841,4464
17842,6224
17853,4169
17864,3996
17865,4664
17872,6591
17874,3770
17882,3348
17883,3717
17884,28040
17888,2684
17898,3870
17899,3680
17902,8411
17903,6690
17904,5625
17906,6076
17913,9984
17914,960
17915,9320
17916,4836
17918,4896
17919,3588
17923,1647
17929,3290
17930,7350
17932,4697
17941,2282
17954,15315
17968,4671
17970,4480
17977,774
17980,7896
17995,13342
17997,3936
17998,6100
18001,5104
18005,10318
18006,27258
18015,3858
18017,7395
18032,12240
18041,5067
18048,3060
18054,8827
18069,6838
18074,1692
18076,5489
18077,2670
18079,3472
18082,17136
18108,37818
18120,6714
18122,2072
18133,4626
18138,15144
18139,4537
18141,21600
18143,3122
18150,17154
18156,7722
18157,4644
18161,4180
18162,4407
18173,2872
18175,3735
18182,6924
18188,15120
18189,3780
18195,7854
18196,6390
18200,3024
18206,4728
18215,4576
18219,7000
18241,4812
18261,2340
18266,7776
18272,3627
18274,2198
18302,2094
18303,4240
18304,2916
18306,1960
18315,28534
18322,11957
18325,5570
18326,7161
18357,7766
18359,8734
18377,2165
18386,3311
18390,6192
18392,3960
18398,2562
18400,2716
18403,11344
18409,3184
18418,4710
18423,12257
18425,8206
18426,4296
18427,24882
18441,15789
18455,37800
18461,4110
18463,4302
18464,1491
18475,4500
18476,21924
18477,14490
18483,5511
18492,3050
18499,1694
18503,2088
18508,6180
18512,22776
18521,5096
18524,3224
18525,4704
18526,7798
18528,7618
18534,6132
18537,5880
18538,8336
18539,7596
18548,9276
18554,10200
18558,2185
18560,3360
18570,2760
18584,12914
18593,6071
18597,9656
18606,3472
18609,3055
18610,2552
18612,1404
18613,4536
18617,5100
18627,3031
18630,18560
18636,1872
18638,4908
18645,4480
18653,11343
18657,5292
18660,5852
18667,6384
18668,10582
18675,7254
18681,8862
18691,5373
18698,1116
18704,4964
18708,9462
18712,6795
18713,4488
18723,4485
18726,20824
18729,6986
18731,4210
18732,5676
18734,3171
18736,3650
18739,33098
18740,5150
18745,2288
18747,6041
18748,2088
18749,4081
18751,6708
18752,1872
18757,4380
18758,6220
18772,13785
18775,6651
18792,5291
18796,4329
18807,4120
18811,3470
18812,4664
18821,2409
18827,5800
18835,7344
18836,12393
18841,4230
18842,2720
18843,4910
18856,12156
18863,5985
18866,14348
18868,18126
18879,3320
18890,4212
18891,6024
18892,3280
18895,1770
18896,3920
18921,11572
18922,2990
18940,6948
18944,6790
18953,1792
18960,7965
18965,4796
18971,6840
18976,4437
18977,6504
18986,6440
18992,1036
18993,2898
18994,7900
19002,9284
19006,4994
19013,4120
19015,4408
19016,2555
19017,1991
19026,18702
19029,3114
19040,5368
19046,5480
19049,4074
19052,20844
19058,4330
19068,3123
19069,11408
19077,6636
19092,2219
19096,6398
19103,5760
19105,3609
19110,2475
19114,4980
19115,7423
19116,8129
19117,5085
19120,2980
19122,5301
19129,14190
19131,4664
19135,3419
19147,3738
19148,2664
19152,4464
19161,5962
19162,3708
19163,14140
19167,4792
19183,5401
19184,10439
19194,8134
19196,6645
19212,2304
19216,6288
19223,14685
19226,4216
19231,4536
19246,5220
19247,3280
19251,5600
19264,3718
19274,1728
19285,3924
19294,4039
19297,4710
19298,6860
19302,8030
19307,8283
19311,3600
19314,5447
19316,3573
19323,20033
19329,1902
19332,4963
19349,28749
19371,1872
19405,7308
19411,5621
19412,9300
19427,6756
19434,2373
19435,6420
19441,10131
19442,8790
19448,7332
19459,5357
19462,4716
19466,2832
19468,3450
19476,9504
19481,11522
19483,3752
19484,4634
19487,43064
19491,8988
19493,6020
19497,4074
19514,8088
19524,3312
19529,5488
19537,27531
19541,5830
19550,12450
19551,5364
19552,1368
19554,3516
19556,19960
19562,588
19579,8024
19584,12276
19585,7068
19588,3504
19592,4235
19597,8250
19606,4788
19608,3300
19612,5064
19618,4401
19628,5256
19630,5652
19631,10676
19637,2280
19639,6384
19642,5049
19650,3240
19652,2261
19656,7735
19661,2610
19663,2793
19665,19734
19667,6391
19668,2870
19673,27960
19680,4037
19681,3575
19685,2424
19688,7164
19689,4940
19690,5070
19697,954
19703,7475
19708,6424
19711,3896
19726,8364
19727,6773
19733,3112
19738,3780
19740,12502
19756,10234
19758,3807
19768,3052
19774,5064
19782,9348
19788,4632
19789,4168
19792,2891
19798,8295
19799,4225
19803,19890
19804,4063
19812,8466
19816,1980
19819,6721
19824,7315
19826,21033
19833,690
19853,2658
19854,14944
19862,6912
19871,5236
19873,5868
19874,6336
19875,10280
19878,1878
19880,5030
19881,11040
19883,5285
19885,6118
19887,4020
19889,4610
19904,5052
19911,2912
19912,12720
19915,5364
19920,15768
19922,1892
19929,5512
19931,10724
19934,4438
19941,6510
19944,1790
19950,5258
19951,3465
19956,6890
19959,1162
19960,5130
19963,5024
19967,8203
19968,1463
19980,3366
19989,4326
20000,74088
20012,3500
20013,22122
20022,16777
20024,21850
20031,3744
20037,2312
20061,8712
20072,2450
20075,3112
20076,9160
20080,1305
20082,7380
20085,2896
20086,2394
20090,3938
20095,3904
20103,4020
20106,5400
20115,16560
20123,4210
20125,2475
20135,4599
20148,3936
20153,4952
20157,3465
20161,2240
20163,6350
20166,6120
20167,6620
20171,10854
20181,4779
20192,4983
20196,4279
20201,5892
20226,25366
20228,7690
20231,10280
20237,18162
20241,3564
20249,9900
20252,10285
20254,5940
20255,2751
20257,10283
20264,4770
20270,5364
20279,7436
20280,7774
20282,14036
20284,10150
20288,4257
20289,1890
20307,2990
20311,25270
20316,4240
20317,4942
20322,9306
20334,1617
20345,2365
20346,868
20348,6948
20364,5642
20365,9841
20366,3346
20369,12804
20370,1085
20374,5056
20376,4218
20379,16302
20392,4896
20413,5391
20415,8745
20417,8767
20418,5328
20423,5740
20425,7488
20428,3789
20449,4326
20454,3186
20464,5740
20466,4150
20471,6790
20474,2202
20475,4862
20477,4940
20478,6228
20481,3430
20484,5488
20495,2068
20497,6270
20510,5272
20512,10335
20514,3160
20520,2464
20524,2990
20527,3500
20537,3104
20552,6957
20558,4557
20568,4360
20573,1335
20581,3648
20584,11509
20590,2112
20593,9299
20595,23688
20599,8292
20610,9864
20612,4630
20618,7020
20621,5306
20625,5988
20635,3456
20647,3808
20649,20976
20654,6888
20657,2556
20661,3300
20677,4203
20687,4400
20689,3501
20693,4448
20704,4532
20714,3936
20715,25454
20717,5454
20727,8096
20728,2618
20729,3552
20734,3924
20738,6799
20746,4848
20750,7350
20754,4123
20769,2959
20771,59718
20775,6945
20779,2646
20790,13224
20800,4776
20803,4776
20806,5136
20807,6760
20812,3972
20813,4589
20820,4140
20826,3126
20827,3366
20828,3627
20836,4521
20843,2916
20845,4488
20852,4602
20860,24992
20872,7587
20876,2270
20877,3900
20879,5874
20884,7330
20895,5589
20904,2728
20907,3416
20915,825
20926,3464
20928,4410
20930,5050
20934,5775
20937,3556
20947,3290
20948,10080
20954,4584
20956,30240
20957,2032
20958,6520
20961,22334
20962,3168
20970,2298
20975,7824
20984,13052
20986,4536
20987,1386
20990,5096
20993,7056
20994,26100
20997,8086
21003,1620
21005,5104
21006,10206
21011,2696
21012,4752
21041,6585
21056,5344
21059,4333
21066,6487
21071,26175
21078,4980
21083,5544
21093,7718
21100,60879
21113,5628
21114,3950
21119,9144
21122,2877
21124,3336
21127,6216
21128,4610
21129,8806
21154,2412
21159,1614
21162,7590
21168,16608
21169,4041
21170,2889
21177,6528
21185,2900
21187,7909
21189,5064
21191,5880
21203,7150
21207,8220
21211,6576
21212,2376
21213,6881
21217,4712
21224,5148
21238,1576
21243,34850
21256,1374
21264,3272
21265,4600
21270,4080
21276,7540
21280,2214
21281,2826
21297,9100
21300,2320
21307,1925
21308,4560
21313,3395
21315,37492
21319,11952
21320,4230
21327,2331
21332,7060
21334,5768
21336,5532
21338,8160
21341,6048
21351,18411
21353,4520
21361,7560
21366,3573
21372,39474
21373,4716
21380,2004
21381,5270
21385,1488
21392,6875
21399,6730
21409,34945
21426,2805
21438,4455
21450,6138
21451,4860
21465,1968
21476,3465
21480,5220
21484,10640
21491,28534
21500,4272
21520,6232
21525,2296
21534,6523
21535,3496
21537,18180
21541,1925
21544,4020
21555,6552
21561,3531
21576,10829
21579,9660
21581,6520
21584,5080
21594,2960
21595,5150
21600,3860
21603,5993
21612,2220
21624,9360
21636,8910
21637,4632
21653,2977
21654,1272
21656,8424
21664,21556
21667,4815
21674,2331
21676,30051
21683,4104
21688,4476
21699,3800
21712,3115
21725,5796
21727,4815
21730,6424
21743,5890
21745,4815
21748,19525
21753,8424
21756,918
21757,24265
21760,6030
21762,7020
21767,5856
21775,6396
21782,4725
21784,11565
21787,5022
21796,1332
21798,8107
21823,2784
21825,3006
21829,2979
21832,3586
21833,4200
21835,3192
21841,5550
21843,5859
21854,5970
21857,20315
21864,5280
21865,7944
21885,5978
21889,9056
21892,4284
21893,3285
21901,9360
21914,2367
21915,4149
21916,5122
21929,5852
21931,5616
21938,5902
21941,5085
21943,6732
21953,9432
21954,4848
21955,2550
21958,5610
21959,4680
21970,5511
21975,5559
21977,7920
21980,3510
21981,6090
21990,5470
21993,4823
21994,6230
21999,15561
22009,950
22011,4884
22027,4380
22031,5152
22046,5544
22051,5863
22055,4550
22057,8124
22065,27972
22066,4779
22069,5747
22070,10206
22073,568
22078,2848
22084,3300
22086,4530
22092,5115
22095,39216
22098,3105
22099,5680
22100,3612
22101,1050
22111,27272
22113,4860
22121,7742
22122,4240
22124,6860
22127,7756
22131,14872
22143,7185
22145,4014
22148,2912
22153,37268
22160,4056
22161,6016
22167,2440
22168,3456
22169,3924
22185,6754
22200,2436
22227,4830
22229,4380
22232,3894
22234,3890
22236,5120
22245,7176
22252,2889
22254,12376
22263,3168
22265,6391
22270,5920
22272,4146
22274,510
22278,4600
22285,11055
22297,6523
22298,2736
22308,4109
22311,1806
22315,4092
22316,4711
22320,2464
22321,888
22327,2664
22341,7310
22343,2532
22345,3339
22356,6260
22357,3808
22360,2592
22365,2340
22367,3084
22385,11765
22388,4291
22391,6108
22396,3710
22397,17760
22399,7215
22400,11152
22407,7139
22408,4112
22410,2990
22411,3410
22415,5830
22423,2761
22429,3717
22431,4968
22436,5071
22437,4794
22444,5124
22456,5480
22458,6765
22467,11520
22473,8964
22476,4610
22477,4056
22484,20240
22496,11115
22500,4746
22502,13170
22503,4158
22512,21666
22520,3757
22533,8268
22547,5522
22551,4284
22553,5696
22554,5522
22562,2820
22564,6292
22568,4760
22570,10348
22573,22086
22576,4606
22577,1872
22592,1358
22595,5941
22596,3861
22612,1600
22618,11592
22619,7350
22623,7880
22626,4038
22628,7389
22639,1772
22642,11063
22644,1573
22646,3717
22651,2180
22652,8437
22658,6340
22659,4833
22664,5288
22673,3430
22675,7414
22676,2338
22678,4635
22680,2672
22681,4170
22687,97592
22697,9449
22698,4540
22705,2590
22710,2979
22716,5334
22717,1454
22718,3708
22727,18975
22728,1156
22729,4992
22733,4680
22735,2871
22737,4800
22739,20615
22743,3234
22745,2443
22749,2170
22752,4632
22758,5720
22767,6381
22773,2583
22783,6034
22785,5530
22787,4140
22790,7098
22796,4840
22802,3816
22810,9966
22818,2070
22820,6890
22824,5824
22836,5082
22837,12259
22841,5355
22844,4264
22846,5540
22854,13262
22857,3179
22873,6838
22888,3450
22889,4888
22896,6790
22897,2716
22902,4488
22905,23506
22907,7029
22912,3717
22913,4104
22918,4445
22919,1700
22920,2028
22924,9840
22926,17664
22929,3267
22932,5528
22938,4014
22941,37660
22947,3292
22948,4375
22957,9144
22959,6888
22967,4680
22969,4864
22970,10536
22978,2030
22985,8177
22986,8848
22987,2646
22988,3829
22994,30472
22997,4584
22999,5110
23001,4104
23010,1400
23011,3969
23015,5688
23017,3174
23018,2868
23019,20086
23021,1872
23023,2860
23024,4771
23032,5789
23033,4873
23037,3014
23041,5811
23042,4728
